"SriLanka_creole","phonetic_transcription","Portuguese_definition","English_definition","pos","Related_languages","pt_related annotations","sources","original_full_entry","original_Portuguese_definition","original_linguistic_notes","page"
"Seperá","sepeɾaː","separar","separate","verb",,,,"Seperà, separar. Separação, separação (t. us.).","separar",,176
"Separação","sepaɾasaːo","separação","splitting","noun",,,,,"separação",,
"Sepiá","sepiaː","cepilhar","flatten","verb",,,,"Sepiá, cepilhar. Cfr. embriá.","cepilhar",,176
"Sepulturo","sepultuɾo","sepultura","grave","noun",,,,"Sepulturo, sepultura.","sepultura",,176
"Séra","seːɾa","serra","saw","noun",,,,"Séra, serra (peixe).","serra",,176
"Seraphs","seɾafs","serafins","seraphim","noun","English",,,"Seraphs, seraphins. — Ingl.","serafins",,176
"Serezan","seɾezan","sem-razão","without reason","adverb",,,,"Serezan, semrazão.","semrazão",,176
"Serioso","seɾiozo","sério","serious","adjective",,,,"Serioso, serio. Cfr. varioso, impioso.","sério",,176
"Servideira","seɾʋideiɾa","servidora","servant","noun",,,,"Servideira, servidora. Cfr. confiadeira, mercadeira.","servidora",,176
"Sés","seːs","seis","six","numeral","Macao creole",,,"Sés, seis (mais us.). Dial. mac.","seis",,176
"Sestomo","sestomo","sexto","sixth","numeral",,,,"Sestomo, sexto. V. seisto.","sexto",,176
"Seve","seʋe","sebe","hedge","noun",,,,"Seve, sebe. Cfr. avelha.","sebe",,176
"Significão","signifikaːo","significação","meaning","noun",,,"O Bruffador, i periódico","Significão {Br. i), significação. Cfr. declarão.","significação",,176
"Siguier","sigieɾ","seguidor","follower","noun",,,,"Siguier (p. us.), seguidor.","seguidor","pouco usado",176
"Silente","silente","silencioso, calado","silent","noun","English",,,"Silente, silencioso, calado. Silentemente, silenciosamente. — Ingl. silent. Em port. é poet. V. Dicc. Contemp.","silencioso, calado","poético",176
"Silentemente","silentemente","silenciosamente","quietly","adverb","English",,,,"silenciosamente","poético",
"Simiá","simiaː","semear","sow","verb",,,,"Simiá, semear. Mais us. bruffá.","semear",,176
"Simple","simple","simples","simple","adjective","Macao creole","Portuguese-based creoles of Indian mainland",,"Simple, simplo, simples. Dial. mac. Dialectal no cont.","simples",,176
"simplo","simplo","simples","simple","adjective","Macao creole","Portuguese-based creoles of Indian mainland",,"Simple, simplo, simples. Dial. mac. Dialectal no cont.","simples",,176
"Sinceiro","sinseiɾo","sincero","sincere","adjective",,,,"Sinceiro, sincero.","sincero",,176
"Sincoventè","sinkoʋenteː","cinquenta","fifty","numeral",,,,"Sincoventè, cincoenta.","cinquenta",,176
"Sinhárè","siɲaːɾeː","senhora","lady","noun","Capeverdean creole, Diu creole",,,"Sinhàrè, senhora. Dial. div. senhára. Dial. cab. sinhâra, nhâra.","senhora",,176
"Sinho","siɲo","vizinho","neighbor","noun",,,,"Sinh, vizinho. Cfr. linho.","vizinho",,176
"Sinté","sinteː","sentir","feel","verb","Cochin creole",,,"Sinté, sentir. Sintemento, sentimento. Dial. coch. Cfr. jnintê.","sentir",,176
"Sintemento","sintemento","sentimento","feeling","noun",,,,,"sentimento",,
"Sintido","sintido","sentido, senso","sense","noun",,,,"Sintido, sentido; senso.","sentido, senso",,176
"Siome","siome","ciúme","jealousy","noun",,,,"Siome, ciúme.","ciúme",,176
"Sir","siɾ","senhor","sir","noun","English",,,"Sir (pr. sar\ senhor. — Ingl.","senhor",,176
"Sirvidor","siɾʋidoɾ","servidor, criado","servant","noun",,,,"Sirvidor, servidor, creado (desus.).","servidor, criado",,176
"Siso","sizo","siso","wisdom","noun",,,,"Siso (p. us.). V. cizo.","siso","pouco usado",176
"Sistê","sisteː","assistir","watch","verb",,,,"Sistê, assistir.","assistir",,176
"Slack","zlakk","laxo, frouxo, fraco","lax, loose, weak","noun","English",,"O Bruffador, ii periódico","Slaok, slec {Br. 2), laxo, frouxo; fraco. — Ingl.","laxo, frouxo, fraco",,177
"slec","zlek","laxo, frouxo, fraco","lax, loose, weak","noun","English",,"O Bruffador, ii periódico","Slaok, slec {Br. 2), laxo, frouxo; fraco. — Ingl.","laxo, frouxo, fraco",,177
"Slenger","zlend̠ʒeɾ","cambalear","stagger","adjective","Dutch",,"Bautismo","Slenger (Baut.), cambalear. — Holl. slingeren.","cambalear",,177
"Sobei'","sobeiə","sobejo","leftover","noun",,,,"Sobei* (poet.), sobejo. Cfr. passai.","sobejo","poético",177
"Sobérvia","sobeːɾʋia","soberba","haughtiness","noun",,,,"Sobérvia, soberba (t. us.).","soberba",,177
"Sobrano","sobɾano","soberano","sovereign","noun",,,,"Sobrano, soberano.","soberano",,177
"Sobredade","sobɾedade","sobrado","loft","adjective",,,,"Sobredade, soberdade, sobrado.","sobrado",,177
"soberdade","sobeɾdade","sobrado","loft","adjective",,,,"Sobredade, soberdade, sobrado.","sobrado",,177
"Sóbri","soːbɾi","sobre","about","preposition",,,,"Sóbri, sóber (fórm. mod.), sobre (t. us.). Cfr. ánter, conter.","sobre",,177
"sóber","soːbeɾ","sobre","about","preposition",,,,"Sóbri, sóber (fórm. mod.), sobre (t. us.). Cfr. ánter, conter.","sobre",,177
"Sociadade","sosiadade","sociedade","society","noun",,,,"Sooiadade, sociedade.","sociedade",,177
"Sociado","sosiado","associado","associate","adjective",,,,"Sooiado, associado.","associado",,177
"Socorá","sokoɾaː","socorrer","help","verb",,,,"Socorà, soccorrer. Soooro, soccorro.","socorrer",,177
"Socoro","sokoɾo","socorro","help","noun",,,,,"socorro",,
"Soffrá","sofɾaː","soprar, assoprar","blow","verb",,,,"Soffrà, soprar, assoprar.","soprar, assoprar",,177
"Sogeito","sod̠ʒeito","assunto","subject","noun","English",,,"Sogeito, assumpto. — Infl. do ingl. subject.","assumpto",,177
"Soitâ","sojtaː","açoitar","lash","verb",,,,"Soitâ.. V. çoiTÁ.","açoitar",,177
"Solemno","solemno","solene","solemn","adjective",,,,"Solemno, solemne. Cfr. bas-tanto, restanto.","solene",,177
"Solicitidão","solisitidaːo","solicitude","request","noun",,,,"Solicitidão, solicitude. Cfr. pleniião.","solicitude",,177
"Solteira","solteiɾa","meretriz","harlot","noun","Capeverdean creole",,"Chronica dos Reis de Bisnaga, publicada pelo sr. David Lopes","Solteira, meretriz. Dial. cab. Chr. de Bisn. emprega no mesmo sentido.","meretriz",,177
"Sombral","sombɾal","casebre, choupana, abrigo, proteção","hut, shelter, protection","noun",,,,"Sombral, sombralho {Br. ■2), casebre, choupana; abrigo, protecção. — Do port. sombreia?","casebre, choupana; abrigo, proteção",,177
"sombralho","sombɾaʎo","casebre, choupana, abrigo, proteção","hut, shelter, protection","noun",,,,"Sombral, sombralho {Br. ■2), casebre, choupana; abrigo, protecção. — Do port. sombreia?","casebre, choupana; abrigo, proteção",,177
"Sombrè","sombɾeː","sombra","shadow","noun",,,,"Sombrè, sómber, sombra. Cfr. óber, paláver.","sombra",,177
"sómber","soːmbeɾ","sombra","shadow","noun",,,,"Sombrè, sómber, sombra. Cfr. óber, paláver.","sombra",,177
"Sombreiro","sombɾeiɾo","guarda-sol, guarda-chuva","umbrella","noun","Spanish","Old Portuguese, All Portuguese-based creoles of India","O Bruffador, ii periódico, Garcia da Horta","Sombreiro, sumberaro {Br. 2), guarda-sol, guarda-chuva. Comm. — Hesp. e port. arch. «Digo que cetri quer dizer sombreiro, e alguns lhe chamam chatri». Gare.","guarda-sol, guarda-chuva",,177
"sumberaro","sumbeɾaɾo","guarda-sol, guarda-chuva","umbrella","noun","Spanish","Old Portuguese, All Portuguese-based creoles of India","O Bruffador, ii periódico, Garcia da Horta","Sombreiro, sumberaro {Br. 2), guarda-sol, guarda-chuva. Comm. — Hesp. e port. arch. «Digo que cetri quer dizer sombreiro, e alguns lhe chamam chatri». Gare.","guarda-sol, guarda-chuva",,177
"Sometido","sometido","submetido","submitted","adjective",,,"O Bruffador, ii periódico","Sometido {Br. 2), submet-tido.","submet-tido",,177
"Sonento","sonento","sonolento","sleepy","noun",,,,"Sonento, somnolento.","sonolento",,177
"Stal","stal","manjedoira, estrebaria","manger, stable","noun","Sinhala","Old Portuguese",,"Stal, manjadoira; estrebaria. T. em singl. — Ingl. stall. Port. arch. stalla.","manjadoira, estrebaria",,177
"Staps","staps","passos, pegadas","steps, footprints","noun","English",,,"Staps, passos, pegadas. — Ingl. steps.","passos, pegadas",,177
"Su","su","seu, sua","your","POSS",,"All Portuguese-based creoles of India",,"Su, seu (p. us.), sua (t. us.). Comm.","seu, sua","pouco usado",177
"Subê","subeː","subir","climb, move up","verb",,,,"Snbô, soube (p. us.), subir.","subir","pouco usado",177
"soubê","soubeː","subir","climb, move up","verb",,,,"Snbô, soube (p. us.), subir.","subir","pouco usado",177
"Subiá","subiaː","sobejar","survive","verb",,,,"Subia, sobejar. Cfr. desiá, /estia.","sobejar",,177
"Subjecto","subd̠ʒekto","sujeito, assunto","subject","noun","English",,,"Subjecto, sujeito; assumpto.— Ingl. subject.","sujeito, assumpto",,177
"Subtomente","subtomente","subitamente","suddenly","adverb",,,,"Subtomente, subitamente.","subitamente",,177
"Súcar","suːkaɾ","açúcar","sugar","verb",,,,"Súcar, assucar.","assucar",,177
"Suffri","sufɾi","sofrer","suffer","verb","Cochin creole",,,"Suffri, soffrer. Suffrador, softVedor. Suffri: dial. coch.","sofrer",,177
"Suffrador","sufɾadoɾ","sofredor","sufferer","noun",,,,,"sofredor",,
"Sujaza","sud̠ʒaza","sujidade","dirtiness","noun",,,"O Bruffador, ii periódico","Sujaza {Br. 2), sugidade.","sugidade",,177
"Sujo","sud̠ʒo","sujo, sujidade","dirty, dirt","noun",,,,"Sujo, sujo; sugidade.","sujo, sugidade",,177
"Sumana","sumana","semana","week","noun","Cochin creole","Dialectal Portuguese",,"Sumana, sumanè, semana. Dial. coch. suman. — Sumana: port. Dialetal Portuguese.","semana",,177
"sumanè","sumaneː","semana","week","noun","Cochin creole","Dialectal Portuguese",,"Sumana, sumanè, semana. Dial. coch. suman. — Sumana: port. Dialetal Portuguese.","semana",,177
"Suo","suo","seu","your","POSS","Italian",,,"Suo (C A), seu. Cfr. tuo. — Ital.","seu",,177
"Superemo","supeɾemo","supremo","supreme","noun",,,"O Bruffador, i periódico","Superemo {Br. i), supremo. Cfr. caraváo.","supremo",,177
"Supo","supo","ciranda","sieve","noun","Kannada, Konkani",,,"Supo, ciranda. — Prak. H^ «\(5%), sansk. ^C| {súrpa).","ciranda",,177
"Supportá","supoɾtaː","sustentar, manter","support, maintain","verb","English",,,"Supportà, supertà (p. us.), sustentar, manter. — Ingl. to support.","sustentar, manter","pouco usado",177
"supertá","supeɾtaː","sustentar, manter","support, maintain","verb","English",,,"Supportà, supertà (p. us.), sustentar, manter. — Ingl. to support.","sustentar, manter","pouco usado",177
"Súppodo","suːpodo","súbito, repentino","sudden","noun",,"Old Portuguese",,"Súppodo, súppudo, súbito, repentino. Suppodomente, subitamente, logo. — Port. arch. súpito, supitamente.","súbito, repentino",,177
"súppudo","suːpudo","súbito, repentino","sudden","noun",,"Old Portuguese",,"Súppodo, súppudo, súbito, repentino. Suppodomente, subitamente, logo. — Port. arch. súpito, supitamente.","súbito, repentino",,177
"Suppodomente","supodomente","subitamente, logo","suddenly soon","adverb",,,,,"subitamente, logo",,
"Supporto","supoɾto","auxílio, apoio","support","noun","English",,,"Supporto, auxilio, apoio.— Ingl. support.","auxílio, apoio",,177
"Suppressá","supɾesaː","suprimir","delete","verb",,,,"Suppressá, supprimir.—De suppressão ou do ingl. to sup-press.","suprimir",,177
"Susaso","suzazo","sucesso","success","noun",,,"O Bruffador, ii periódico","Susaso (pron. suçaço; Br. 2), successo,","sucesso",,178
"Suscedà","susedaː","suceder","succeed","verb",,,"O Bruffador, ii periódico","Suscedà {Br. 1), susdé, susto, sosté (Br. 2), succeder.","suceder",,178
"susdé","suzdeː","suceder","succeed","verb",,,"O Bruffador, ii periódico","Suscedà {Br. 1), susdé, susto, sosté (Br. 2), succeder.","suceder",,178
"susté","susteː","suceder","succeed","verb",,,"O Bruffador, ii periódico","Suscedà {Br. 1), susdé, susto, sosté (Br. 2), succeder.","suceder",,178
"sosté","sosteː","suceder","succeed","verb",,,"O Bruffador, ii periódico","Suscedà {Br. 1), susdé, susto, sosté (Br. 2), succeder.","suceder",,178
"Suspicio","suspisio","suspeita","suspicion","noun","English",,"O Bruffador, ii periódico","Suspicio, suspiçan (Br. 2) suspeita. — Ingl. suspicion.","suspeita",,178
"suspiçan","suspisan","suspeita","suspicion","noun","English",,"O Bruffador, ii periódico","Suspicio, suspiçan (Br. 2) suspeita. — Ingl. suspicion.","suspeita",,178
"Suspira","suspiɾa","suspiro","sigh","noun",,,,"Suspira, suspiro.","suspiro",,178
"Suvà","suʋaː","suar","sweat","verb",,,,"Suvà, suar. Cfr. perdová.","suar",,178
"Suvida","suʋida","por toda vida","throughout life","adverb",,,,"Suvida (adv.)por toda vida. — De sii e vida.","por toda vida",,178
"Tábè","taːbeː","também","also","adverb",,,"O Bruffador, ii periódico","Tábè (Br. 2), também.","também",,178
"Tabemaclo","tabemaklo","tabernáculo","tabernacle","noun",,,,"Tabemaclo, tabernáculo. Cfr. disciplo.","tabernáculo",,178
"Tabo","tabo","tábua","board","noun","Macao creole",,,"Tabo, taboa. Dial. mac. tabu. Cfr. lingo, lego.","tábua",,178
"Tac","tak","planta, erva","plant, herb","noun","Dutch",,,"Tac, tak, planta, herva. — Holl. tac, ramo.","planta, erva",,178
"tak","tak","planta, erva","plant, herb","noun","Dutch",,,"Tac, tak, planta, herva. — Holl. tac, ramo.","planta, erva",,178
"Talhí","taʎiː","atalhar, repelir","repel","verb",,,,"Talhí, atalhar, repellir.","atalhar, repelir",,178
"Tandá","tandaː","tender, atender, pretender","attend, intend","verb",,,,"Tandâ, tender, attender, pretender.","tender, atender, pretender",,178
"Tanga","tanga","tanger","touch","verb",,,,"Tanga,, tanger. Tanjador, tangedor, tocador (desus.).","tanger",,178
"Tanjador","tand̠ʒadoɾ","tangedor, tocador","player","noun",,,,,"tangedor, tocador",,
"Tánta","taːnta","tia","aunt","noun","Dutch",,,"Tanta, tia. — Holl. tante.","tia",,178
"Tantohora","tantooɾa","tanto tempo","much time","adverb",,,,"Tantoliora, tanto tempo.","tanto tempo",,178
"Tappál","tapaːl","correio","mail","noun","Hindi",,,"Tappàl,  correio. — Hind. JLJ"" {tappâl).","correio",,178
"Tardancè","taɾdanseː","tardança","delay","noun",,,,"Tardancè, tardança.","tardança",,178
"Tavemo","taʋemo","taverna","tavern","noun",,,,"Tavemo, taverna.","taverna",,178
"Tax","taʃ","imposto, contribuição","tax","noun","English","All Portuguese-based creoles of India",,"Tax (pron. /ec5), imposto, contribuição. Comm. — Ingl.","imposto, contribuição",,178
"Tea","tea","chá","tea","noun","English",,,"Tea (pron. /j), chá. — Ingl. Tea-colher, colher de chá.","chá",,178
"Telegramo","telegɾamo","telegrama","telegram","noun",,,,"Telegramo, telegramma.","telegrama",,178
"Telhada","teʎada","telhado","roof","noun",,,,"Telhada, telhado.","telhado",,178
"Tem","tem","ter, ser, estar, haver","have, be","verb",,"All Portuguese-based creoles of India",,"Tem, ter, ser, estar, haver. Comm.","ter, ser, estar, haver",,178
"Temaro","temaɾo","temor","fear","noun",,,"O Bruffador, ii periódico","Temaro {Br. 2), temor.","temor",,178
"Témper","teːmpeɾ","tempera, tempero","seasoning","noun",,,,"Témper, tempera; tempero.","tempera, tempêro",,178
"Tempésta","tempeːsta","tempestade","rainstorm","noun","English",,,"Tempésta, tempestade (t. us.). Talvez infl.' do ingl. tem-pest.","tempestade",,178
"Tend","tend","tenda, tabernáculo","tent, tabernacle","noun",,,,"Tend, tenda; tabernáculo.","tenda, tabernáculo",,178
"Tenro","tenɾo","terno","suit","adjective",,,,"Tenro, terno. Por equivoca-ção.","terno",,178
"Tenteção","tentesaːo","tentação","temptation","noun",,,,"Tenteção, tentação.","tentação",,178
"Terano","teɾano","tirano","tyrannus","noun",,,"O Bruffador, ii periódico","Terano (Br. 2), tyranno.","tirano",,178
"Terivel","teɾiʋel","terrível","terrible","adjective",,,,"Terivel, terrivel (t. us.).","terrível",,178
"Terrestrial","terestɾial","terrestre","terrestrial","adjective","English",,,"Terrestrial, terrestre. — Infl. do ingl.","terrestre",,178
"Tesá","tezaː","tornar-se teso, intenso","become tense, intense","verb",,,,"Tesa, tornar-se teso, intenso. Cfr. asperá, negligá.","tornar-se teso, intenso",,178
"Teçan","tesan","tenção, intenção","tension, intention","noun",,,,"Tesan (f), tenção, intenção.","tenção, intenção",,178
"Testimonio","testimonio","testemunho","testimony","noun","Italian",,"O Comer de Alma","Testimonio {C. ^.), testemunho.— Ital.","testemunho",,178
"Thesóura","tezoːuɾa","tesouro","treasure","noun",,,"Cantigas","Tbesóura {Cant.), thesauro {Br. 1), thesouro. Thesourà, enthesourar. Thesouria, the-souraria.","tesouro",,178
"thesauro","tezauɾo","tesouro","treasure","noun",,,"Cantigas","Tbesóura {Cant.), thesauro {Br. 1), thesouro. Thesourà, enthesourar. Thesouria, the-souraria.","tesouro",,178
"Thesouria","tezouɾia","tesouraria","treasury","noun",,,,,"tesouraria",,
"Ticê","tiseː","tecer","weave","verb",,,,"Ticé, tissi, tecer.","tecer",,178
"tissi","tisi","tecer","weave","verb",,,,"Ticé, tissi, tecer.","tecer",,178
"Tifin","tifin","almoço","lunch","noun","Macao creole, English, Persian","comum a todos os ramos do indo-português",,"Tifin, «lunch». Comm. Dial. mac. — Indoingl. tijfin. «A Provincial English word», diz Webster. «Persian tafan»^ diz With\i'orth (An Anglo-Indian Dictionary).","almoço",,178
"Tígir","tiːd̠ʒiɾ","tigre","tiger","noun",,,,"Tigir (jÇ-m), tigre.","tigre",,178
